source,nom,nom_en,longitude,latitude,ville,province,district,telephone,giga_id,niveau
Giga,THọc-Trung Học An Lập-DT748-Ấp Bầu Khai- An Lập- Dầu Tiếng-Bình Dương,THọc-Trung Học An Lập-DT748-Ấp Bầu Khai- An Lập- Dầu Tiếng-Bình Dương,106.48880767822266,11.233688354492188,,,,,0ab68435-2d33-3ff8-b285-bb4810f98bdf,Unknown
Giga,THọc-Trung Học An Linh - -An Linh-Phú Giáo-Bình Dương,THọc-Trung Học An Linh - -An Linh-Phú Giáo-Bình Dương,106.7249526977539,11.368609428405762,,,,,81e37330-dca0-316e-b10b-b4a830672c5d,Unknown
Giga,THọc-Trung Học Cơ Sở Bùi Thị Xuân - -Tân Long- phú giáo-Bình dương,THọc-Trung Học Cơ Sở Bùi Thị Xuân - -Tân Long- phú giáo-Bình dương,106.67672729492188,11.3285551071167,,,,,f87a79bd-432f-30ed-9c39-fb4f5d2e5d29,Unknown
Giga,THọc-Trung Học Định An-Ấp Bình Thới-Định An-Dầu Tiếng,THọc-Trung Học Định An-Ấp Bình Thới-Định An-Dầu Tiếng,106.41802215576172,11.346299171447754,,,,,969d5057-ba3f-383f-936a-18ae06460ccc,Unknown
Giga,THọc-Trung Học Định Hiệp-Ấp Định Thọ- Định Hiệp- Dầu Tiếng-Bình Dương,THọc-Trung Học Định Hiệp-Ấp Định Thọ- Định Hiệp- Dầu Tiếng-Bình Dương,106.44463348388672,11.309162139892578,,,,,eced51ff-035b-3b05-a9b3-dd0981ba80bf,Unknown
Giga,THọc-Trung Học Lộc Thiện- Ấp 11 -Lộc Thiên-Lộc Ninh-Bình Phước,THọc-Trung Học Lộc Thiện- Ấp 11 -Lộc Thiên-Lộc Ninh-Bình Phước,106.5580825805664,11.827616691589355,,,,,dec3017a-7b12-3ee6-abd1-60451c9717fb,Unknown
Giga,THọc-Trung Học Long Hoà-DT750-Ấp Thị Tính- Long Hoà- Dầu Tiếng- Bình Dương-,THọc-Trung Học Long Hoà-DT750-Ấp Thị Tính- Long Hoà- Dầu Tiếng- Bình Dương-,106.47978210449219,11.325135231018066,,,,,90f52a00-df6f-386a-b4b3-14e48560140e,Unknown
Giga,THọc-Trung Học Minh Tân-Ấp Tân Đức- Minh Tân- Dầu Tiếng,THọc-Trung Học Minh Tân-Ấp Tân Đức- Minh Tân- Dầu Tiếng,106.44966888427734,11.406079292297363,,,,,a94159c1-d707-308e-a69a-0297deda554d,Unknown
Giga,THọc-Trung Học Minh Thạnh-Tổ 1- Ấp Lò Gạch- Minh Thạnh- Dầu Tiếng- Bình Dương-0274545064,THọc-Trung Học Minh Thạnh-Tổ 1- Ấp Lò Gạch- Minh Thạnh- Dầu Tiếng- Bình Dương-0274545064,106.52531433105469,11.428013801574707,,,,,ac81b243-68a6-381e-b528-d8a8b7e43b32,Unknown
Giga,THọc-Trung Học Nguyễn Bĩnh Khiêm -DT750-TT.Dầu Tiếng-Bình Dương,THọc-Trung Học Nguyễn Bĩnh Khiêm -DT750-TT.Dầu Tiếng-Bình Dương,106.39167785644531,11.2864990234375,,,,,7bd20247-512d-378b-aa9a-fe213813880d,Unknown
Giga,THọc-Trung Học& Phổ Thông-DH749B-Ấp Hoà Cường-Xã Minh Hoà-Huyện Dầu Tiếng-Bình Dương-02743548578,THọc-Trung Học& Phổ Thông-DH749B-Ấp Hoà Cường-Xã Minh Hoà-Huyện Dầu Tiếng-Bình Dương-02743548578,106.4784927368164,11.439515113830566,,,,,23ddcc6c-efeb-3981-8768-72a7571e2db4,Unknown
Giga,THọc-Trung Học Tân Khai-Ấp 1- TT.Tân Khai- Huyện hớn quản-tỉnh bình phước,THọc-Trung Học Tân Khai-Ấp 1- TT.Tân Khai- Huyện hớn quản-tỉnh bình phước,106.61695098876953,11.565752029418945,,,,,264d75e9-263c-3262-89e7-f2f281a79562,Unknown
Giga,THọc- Trung Học Thanh An-DT74– Cần Giang- Thanh An-TT.Dầu Tiếng-Bình Dương,THọc- Trung Học Thanh An-DT74– Cần Giang- Thanh An-TT.Dầu Tiếng-Bình Dương,106.39986419677734,11.200895309448242,,,,,d8b60787-b48e-3661-bf0b-58accb3d5992,Unknown
Giga,Thong Nguyen Secondary & High School,Thong Nguyen Secondary & High School,104.73981475830078,22.564170837402344,,,,,be57758b-faa5-31ac-8c5a-c9caaac19752,Secondary
Giga,Thong Nhat Secondary School,Thong Nhat Secondary School,105.82064819335938,21.03428840637207,,,,,f2ca5912-b4f5-3fb6-b5ae-acebc118e4ae,Secondary
Giga,Thong Nhat Secondary School,Thong Nhat Secondary School,106.40017700195312,10.542722702026367,,,,,e2669d29-abce-3af1-8ad5-2427d0f5ffc6,Secondary
Giga,Thong Nhat Secondary School,Thong Nhat Secondary School,107.58177947998047,16.475055694580078,,,,,dabb9876-553d-3109-8df1-6744bc4ca434,Secondary
Giga,Thọ Xuân 5 High School,Thọ Xuân 5 High School,105.40982055664062,19.890356063842773,,,,,b1600a3b-f673-3c3f-9fdf-46c55a709a35,Secondary
Giga,Tho Xuan High School,Tho Xuan High School,105.65435791015625,21.1235408782959,,,,,e6610dd1-3b1a-3e43-857c-df2d8988216c,Secondary
Giga,THPT An Dương Vương,THPT An Dương Vương,106.76276397705078,10.834989547729492,,,,,5f03d598-173e-3308-900f-a968b146f3cb,Unknown
Giga,THPT An Phú,THPT An Phú,105.09415435791016,10.804192543029785,,,,,dd497205-6462-3c59-b351-74d8844b092e,Unknown
Giga,THPT An Phú 1,THPT An Phú 1,105.08660125732422,10.8115873336792,,,,,f477d0f9-82b4-3395-8b2c-04f3cd9d6877,Unknown
Giga,THPT BC Phạm Ngọc Hiển,THPT BC Phạm Ngọc Hiển,105.78328704833984,10.03853702545166,,,,,9f85d0cc-c68e-304c-b7eb-f8125ca2dd66,Unknown
Giga,THPT Bình Mỹ,THPT Bình Mỹ,105.29450225830078,10.54446029663086,,,,,57cc0a65-ab9d-3bf2-8260-2b99a07d1fc2,Unknown
Giga,THPT Buì Hữu Nghĩa,THPT Buì Hữu Nghĩa,105.44817352294922,10.372560501098633,,,,,f5595b11-adb9-3952-aa86-861a800a3092,Unknown
Giga,THPT Bùi Hữu Nghĩa,THPT Bùi Hữu Nghĩa,105.76327514648438,10.061467170715332,,,,,5f0f2b69-26e2-336b-b6a5-904e22ae0212,Unknown
Giga,THPT Bùi Hữu Nghĩa,THPT Bùi Hữu Nghĩa,105.76345825195312,10.061324119567871,,,,,bd11f61d-e518-37f3-8213-e04da895b269,Unknown
Giga,THPT Cao Thắng,THPT Cao Thắng,107.59228515625,16.46160888671875,,,,,239ef6b1-4573-3609-9b9c-494409bb423e,Unknown
Giga,THPT Châu Phú,THPT Châu Phú,105.17988586425781,10.665177345275879,,,,,5f6a728d-2499-32e5-b192-1b562bbedd23,Unknown
Giga,THPT Chu Văn An,THPT Chu Văn An,105.33924102783203,10.805471420288086,,,,,9afffebb-a3bc-3cd7-a53a-ca70d5167000,Unknown
Giga,THPT CHU VĂN ĂN,THPT CHU VĂN ĂN,105.3434829711914,10.817277908325195,,,,,1a2829f6-6053-3bd8-b618-157192ec8858,Unknown
Giga,THPT chuyên Lê Quý Đôn,THPT chuyên Lê Quý Đôn,105.81661224365234,9.808035850524902,,,,,569b307b-2b65-3d4a-bfef-2c7d04f45de9,Unknown
Giga,THPT ĐakSong,THPT ĐakSong,107.61367797851562,12.2528076171875,,,,,7a9f1624-3cb6-3f0a-91c9-e23f92f78bf2,Unknown
Giga,THPT dân lập Nguyễn Bỉnh Khiêm,THPT dân lập Nguyễn Bỉnh Khiêm,106.6700210571289,20.841445922851562,,,,,a75ef5c5-0a4f-30ed-b87d-36efd8f4898b,Unknown
Giga,THPT DL thăng Long,THPT DL thăng Long,106.69551849365234,20.84195327758789,,,,,e34456aa-24ff-3d03-b4f7-e2e40a016b8b,Unknown
Giga,THPT Đoàn Kết,THPT Đoàn Kết,105.24278259277344,10.565993309020996,,,,,250cf8b8-ca3d-30d6-969e-ec70d2e8f408,Unknown
Giga,THPT Đoàn Kết,THPT Đoàn Kết,106.27467346191406,20.307893753051758,,,,,80133a27-f8da-3b60-accd-e8a2d377ef1e,Unknown
Giga,THPT Hồng Ngự,THPT Hồng Ngự,105.34698486328125,10.79336929321289,,,,,0b40b2a2-8eb3-3e6d-9247-6d49031c645f,Unknown
Giga,THPT Hồng Ngự 2,THPT Hồng Ngự 2,105.29243469238281,10.71875,,,,,505853bd-ce8c-3fc6-9360-fa6199aa3739,Unknown
Giga,THPT Hưng Lợi,THPT Hưng Lợi,105.68568420410156,9.42371940612793,,,,,4707a35a-ddf9-370d-9ab6-38b41d1e539a,Unknown
Giga,THPT Lai Vung 1,THPT Lai Vung 1,105.64038848876953,10.27978229522705,,,,,b6553809-fd04-3b21-ba3c-8b533eb15cd0,Unknown
Giga,THPT Lê Chân,THPT Lê Chân,106.68733978271484,20.825183868408203,,,,,64aed260-af22-3469-a274-9c6de7c78848,Unknown
Giga,THPT Lê Lợi,THPT Lê Lợi,105.52245330810547,19.930469512939453,,,,,2861a702-acfb-3087-b9b1-ad6bbf0e6855,Unknown
Giga,THPT Lê Quý Đôn,THPT Lê Quý Đôn,106.70707702636719,20.825708389282227,,,,,018734cd-61c2-3b6e-9aa3-9c59709b749e,Unknown
Giga,THPT Long Phuoc,THPT Long Phuoc,107.01362609863281,10.703483581542969,,,,,90f4d5bf-8357-31ad-bbf7-8924620376c6,Unknown
Giga,THPT Long Xuyên,THPT Long Xuyên,105.43170928955078,10.393362045288086,,,,,f3cf98b7-5280-3488-a3b7-37b6da46e975,Unknown
Giga,THPT Mỹ Thới,THPT Mỹ Thới,105.4659652709961,10.34546947479248,,,,,348d887d-93de-3fd4-ae79-6e233c1e76f7,Unknown
Giga,THPT Nguyễn Bỉnh Khiêm,THPT Nguyễn Bỉnh Khiêm,105.37934875488281,10.444233894348145,,,,,72f0d162-3f6f-3ea3-b361-40ed4666b5af,Unknown
Giga,THPT Nguyễn Du,THPT Nguyễn Du,106.6624526977539,10.77923583984375,,,,,4bfe2b22-e861-38ad-b6ff-b143f534195c,Unknown
Giga,THPT Nguyễn Huệ,THPT Nguyễn Huệ,106.17162322998047,20.41872215270996,,,,,56d42e30-0ee5-3746-a27b-370a46bb11b5,Unknown
Giga,THPT Nguyễn hữu cầu (mới),THPT Nguyễn hữu cầu (mới),106.61521911621094,10.868878364562988,,,,,81518127-fe06-38d8-ac89-0b7f1e5067ac,Unknown
Giga,THPT Nguyễn Minh Quang,THPT Nguyễn Minh Quang,105.81857299804688,9.809101104736328,,,,,54c932af-12fb-3e9a-a55c-82feee20d61d,Unknown
Giga,Thpt Nguyễn Trãi,Thpt Nguyễn Trãi,108.98905181884766,11.56760311126709,,,,,848b26a5-de45-3ad5-8918-5535529fcafe,Unknown
Giga,THPT Nguyễn Văn Côn,THPT Nguyễn Văn Côn,106.71637725830078,10.316210746765137,,,,,c984502b-5cc6-31a9-a5de-25664bacb489,Unknown
Giga,THPT Nguyễn Văn Cừ,THPT Nguyễn Văn Cừ,108.2193603515625,13.052372932434082,,,,,950a4214-1c2d-3d92-a448-099e2079dd23,Unknown
Giga,THPT Nguyễn Việt Dũng,THPT Nguyễn Việt Dũng,105.75707244873047,9.99764347076416,,,,,ea1ec766-16fb-3626-a67a-622cb89a7def,Unknown
Giga,THPT Nguyễn Việt Hồng,THPT Nguyễn Việt Hồng,105.7523422241211,10.012066841125488,,,,,14b8c3a2-99e4-3d1f-9664-7edf6a08cacf,Unknown
Giga,THPT Phạm Văn Đồng,THPT Phạm Văn Đồng,107.51626586914062,12.003326416015625,,,,,2e7f1beb-eb27-380e-90d5-a84e248b927c,Unknown
Giga,THPT Phan Văn Bảy,THPT Phan Văn Bảy,105.64252471923828,10.280364036560059,,,,,9bb9f745-0f1e-3977-a837-8af41ab09fae,Unknown
Giga,THPT Phan Văn Hùng,THPT Phan Văn Hùng,105.86324310302734,9.75385570526123,,,,,8d9c9115-bef1-3af1-88ab-21eb7384eb9b,Unknown
Giga,THPT PHÙNG HƯNG,THPT PHÙNG HƯNG,106.66404724121094,10.845096588134766,,,,,d195b205-993c-3822-8bfc-42ae9a59f9d2,Unknown
Giga,THPT Pleiku,THPT Pleiku,108.01590728759766,13.990020751953125,,,,,42c327a8-2dc6-36ce-9916-c4c25177690b,Unknown
Giga,THPT Quốc Trí,THPT Quốc Trí,106.63528442382812,10.749704360961914,,,,,85058e0a-5e22-33c3-ba0b-cb5a845ebaac,Unknown
Giga,THPT Quốc Văn Sài Gòn,THPT Quốc Văn Sài Gòn,106.62398529052734,10.772804260253906,,,,,64e66d34-0c33-3026-a16d-ac5b531e702a,Unknown
Giga,THPT số 2 Phù Cát,THPT số 2 Phù Cát,109.15570831298828,14.127534866333008,,,,,992345da-17d3-3e60-895c-fa8e5bd3f44e,Unknown
Giga,THPT Tân Châu,THPT Tân Châu,105.24463653564453,10.79879379272461,,,,,98dce5ef-0e56-3133-b79a-681614cc011e,Unknown
Giga,THPT Tân Long,THPT Tân Long,105.77051544189453,9.876569747924805,,,,,97757653-eed7-334f-9c08-71adb663f113,Unknown
Giga,THPT Thái Phiên,THPT Thái Phiên,106.70603942871094,20.860546112060547,,,,,274e037f-3975-3980-a3a3-b2a56bd10890,Unknown
Giga,THPT Thái Phiên,THPT Thái Phiên,106.70610046386719,20.8609676361084,,,,,037fc131-663e-3c4d-9b4c-965551a3bf8f,Unknown
Giga,THPT Thanh Hà,THPT Thanh Hà,106.4249038696289,20.89813804626465,,,,,d44e6cdb-a160-3b6d-9702-8386733468d7,Unknown
Giga,THPT Thốt Nốt,THPT Thốt Nốt,105.51976776123047,10.28667163848877,,,,,d68e50d2-d97c-3b8b-aec8-21f6499dd29a,Unknown
Giga,THPT Thường Phước,THPT Thường Phước,105.23383331298828,10.816804885864258,,,,,1e4917b5-ae2d-3376-9a2b-aad3c030eabd,Unknown
Giga,THPT Trần Cao Vân,THPT Trần Cao Vân,106.69110107421875,10.824651718139648,,,,,8adbe9d8-76ce-3c5b-a87c-6f8bc0818422,Unknown
Giga,THPT TRẦN CAO VÂN,THPT TRẦN CAO VÂN,106.69099426269531,10.824666976928711,,,,,506b7571-7d11-3c21-a92a-c816e9f12b38,Unknown
Giga,THPT Trần Nhân Tông,THPT Trần Nhân Tông,106.62394714355469,10.760395050048828,,,,,566241b9-5f54-3d59-bc04-556277521005,Unknown
Giga,THPT Trần Văn Thành,THPT Trần Văn Thành,105.23665618896484,10.573636054992676,,,,,dc7ba0cc-33f5-3792-ae98-1c66c18bb57a,Unknown
Giga,THPT Trần Văn Thời,THPT Trần Văn Thời,104.96880340576172,9.078474998474121,,,,,59d04b9c-618a-3449-9ee0-b02d97780b8c,Unknown
Giga,THPT Ung Văn Khiêm (Long Kiến),THPT Ung Văn Khiêm (Long Kiến),105.45149230957031,10.460968971252441,,,,,2b31c681-9ac6-3faf-a745-d114838d7f48,Unknown
Giga,THPT Việt Thanh,THPT Việt Thanh,106.64464569091797,10.802205085754395,,,,,74c57e9d-3a9d-39e3-9cb6-2d153992ca39,Unknown
Giga,THPT Võ Văn Kiệt Chợ Lách Bến Tre,THPT Võ Văn Kiệt Chợ Lách Bến Tre,106.19190979003906,10.22825813293457,,,,,3e34a72d-a9a9-3813-a6ee-7ffcd759708a,Unknown
Giga,THPT Xuân Diệu,THPT Xuân Diệu,109.16185760498047,13.829864501953125,,,,,28a76ab5-dfa6-3e93-a9de-ec721e24056b,Unknown
Giga,TH School Hòa Lạc,TH School Hòa Lạc,105.5368423461914,20.99818229675293,,,,,05b6ef30-e0ad-3afd-b9d0-08a0e68d27c7,Unknown
Giga,TH Tân Long,TH Tân Long,106.04035186767578,10.165692329406738,,,,,fb90fd5c-6653-378f-9517-ffb5dcec1e9a,Unknown
Giga,TH&THCS Chỉ Đạo,TH&THCS Chỉ Đạo,106.04833984375,20.989511489868164,,,,,266789b0-da7d-3ee6-bea4-be44064e4b0a,Unknown
Giga,TH&THCS Đại Đồng,TH&THCS Đại Đồng,106.07593536376953,20.99155616760254,,,,,4a2d220b-4779-3063-b765-a1c4c65f6f75,Unknown
Giga,Thuan Thanh No 1 High School,Thuan Thanh No 1 High School,106.08455657958984,21.0374698638916,,,,,622c91af-082a-3da5-9d64-12117d26e099,Secondary
Giga,Thu Duc High School,Thu Duc High School,106.76165008544922,10.848437309265137,,,,,8ae4d1bf-aa2e-348b-bbc9-efb77ae811b8,Secondary
Giga,Thủ khoa huân,Thủ khoa huân,106.38276672363281,10.46088695526123,,,,,5e5d33ae-4456-3ef7-9c5c-36fbc0d56627,Unknown
Giga,Thuong Cat High School,Thuong Cat High School,105.73770904541016,21.084138870239258,,,,,875d7066-f670-3f28-a260-3772e117e22c,Secondary
Giga,Thuong Thoi Hau A Secondary School,Thuong Thoi Hau A Secondary School,105.29085540771484,10.882251739501953,,,,,8c8be488-58c1-325f-a24d-3e4ea225b8ce,Secondary
Giga,Thuong Tin High School,Thuong Tin High School,105.86152648925781,20.865257263183594,,,,,32ff8ee1-775f-3950-b204-364bb2a80e00,Secondary
Giga,TH Xuân Khánh 2,TH Xuân Khánh 2,105.76945495605469,10.03813362121582,,,,,783b324b-0328-3487-90c1-91d6e599d2ab,Unknown
Giga,Tien Du Secondary School,Tien Du Secondary School,106.02156829833984,21.127647399902344,,,,,355f953f-bd6b-3e3b-a361-7e615872c6a9,Secondary
Giga,tiếng anh,tiếng anh,105.5067367553711,9.768653869628906,,,,,c8144bb3-1987-33bb-b2ef-33dda2ad2adb,Unknown
Giga,Tien Phong High School,Tien Phong High School,105.75001525878906,21.158340454101562,,,,,3b387003-8c9d-3dc1-9ff9-25586daeebbc,Secondary
Giga,Tien Thinh High School,Tien Thinh High School,105.64266204833984,21.189800262451172,,,,,f86a6670-5256-3568-b887-d2eb04ca121b,Secondary
Giga,Tiêủ học A Bình Mỹ,Tiêủ học A Bình Mỹ,105.28826904296875,10.550458908081055,,,,,f09aa06b-9064-39dd-b4d7-df1ab60be695,Unknown
Giga,Tiểu học Đông Bình,Tiểu học Đông Bình,105.82622528076172,10.06346321105957,,,,,49881951-047d-34e4-a917-5a73a7e6ba3f,Unknown
Giga,Tiểu học Hồng Ngự,Tiểu học Hồng Ngự,105.34329223632812,10.812735557556152,,,,,5ac9bdbc-abab-318a-89e3-343d9a2514aa,Unknown
Giga,Tiêủ học Mỹ Hôị Đông,Tiêủ học Mỹ Hôị Đông,105.33056640625,10.53903579711914,,,,,c5a84423-812d-3461-b4e7-376c7b9ded2d,Unknown
Giga,Tiêu học Tân Quới,Tiêu học Tân Quới,105.7555923461914,10.103045463562012,,,,,fb9f0976-da82-3944-8465-55b2f6b5f707,Unknown
Giga,Tieu học Võ Thị Sáu,Tieu học Võ Thị Sáu,106.6683120727539,20.843801498413086,,,,,bb113df2-01bb-3293-a228-c7beea108aed,Unknown
Giga,Times School Khai Son Middle School,Times School Khai Son Middle School,105.8790512084961,21.060338973999023,,,,,66c24915-9056-304a-bd29-63a89ac2e88b,Secondary
Giga,Times School Minh Khai,Times School Minh Khai,105.87066650390625,20.998188018798828,,,,,fd6ca14c-7e1e-3f9f-ad42-d494e5c80df9,Unknown
Giga,Times Schools Khai Son,Times Schools Khai Son,105.87696838378906,21.05967903137207,,,,,3bc6e82d-117a-3af8-a9ec-95d51c5cae66,Unknown
Giga,Toán Trí Tuệ Superbrain Ba đình,Toán Trí Tuệ Superbrain Ba đình,105.81071472167969,21.037155151367188,,,,,2b76139a-c27d-3648-ba9f-ab323c7f7171,Unknown
Giga,Toc Tien Secondary School,Toc Tien Secondary School,107.12411499023438,10.60224723815918,,,,,1145c841-895a-3fba-b26d-16ef3e0743c3,Secondary
Giga,To Hieu - Thuong Tin High School,To Hieu - Thuong Tin High School,105.88733673095703,20.803926467895508,,,,,601e63ea-b9dc-3371-92e6-15286b2f25ee,Secondary
Giga,Ton Duc Thang Street,Ton Duc Thang Street,106.66863250732422,20.84919548034668,,,,,98a153f3-4b93-3bff-b058-47dcb9f5ca2e,Unknown
Giga,Tra Co Secondary School,Tra Co Secondary School,108.0262680053711,21.48345375061035,,,,,8e9214e8-aa0d-32dd-9329-9d1aad382c39,Secondary
Giga,Trạm bus,Trạm bus,106.15583801269531,20.923986434936523,,,,,5505e7d7-51f9-317b-a7f3-59a84ad71db8,Unknown
Giga,Trạm bus,Trạm bus,106.29019927978516,20.937055587768555,,,,,52b6a425-5644-39e1-958f-59caeedcfc52,Unknown
Giga,Trạm bus,Trạm bus,105.98028564453125,20.984495162963867,,,,,0d465468-1597-382e-8b12-10724cfae56a,Unknown
Giga,Tran Cao Van Secondary School,Tran Cao Van Secondary School,107.5720443725586,16.47061538696289,,,,,6e6d76e1-5b62-3502-8e91-380f1e0a9f0b,Secondary
Giga,Tran Dai Nghia Secondary and High School,Tran Dai Nghia Secondary and High School,106.70125579833984,10.779319763183594,,,,,bb700fb7-3ba5-3d3c-ae43-92855ef1e947,Secondary
Giga,Tran Dang Ninh High School,Tran Dang Ninh High School,105.74961853027344,20.776378631591797,,,,,05db09fb-a740-3fd1-bded-c1c9f5d20849,Secondary
Giga,Tran De Secondary and High School,Tran De Secondary and High School,106.18872833251953,9.523719787597656,,,,,c3e3cb62-8c10-3bd3-8ad4-b0b14503d400,Secondary
Giga,Tran Hung Dao - Ha Dong High School,Tran Hung Dao - Ha Dong High School,105.75769805908203,20.943506240844727,,,,,5dd3f9eb-8919-32d7-b3b2-455567e402bb,Secondary
Giga,Tran Hung Dao Secondary School,Tran Hung Dao Secondary School,107.23710632324219,10.616124153137207,,,,,8ffe1383-67fd-3b03-bca8-6d7cd7dcef18,Secondary
Giga,Tran Hung Dao Secondary School,Tran Hung Dao Secondary School,108.01323699951172,14.349713325500488,,,,,e520ec0e-5ba6-3188-9b9b-c0a65a347212,Secondary
Giga,Tran Khai Nguyen High School,Tran Khai Nguyen High School,106.668701171875,10.758492469787598,,,,,84d2ba17-f022-3814-b38f-38927ce95b3e,Secondary
Giga,trần ngọc hoằng,trần ngọc hoằng,105.53443145751953,10.127424240112305,,,,,d2cb0b15-8b80-3855-8add-7afc0f3e533f,Unknown
Giga,Tran Nguyen Han Secondary School,Tran Nguyen Han Secondary School,107.18853759765625,10.404499053955078,,,,,8aed1f40-d1e0-39d4-a637-6db8de83143a,Secondary
Giga,Tran Phu High School,Tran Phu High School,107.23807525634766,10.722325325012207,,,,,316724bf-97a1-320a-ad4b-e678b8edbbc1,Secondary
Giga,Tran Phu High School,Tran Phu High School,107.95897674560547,12.624652862548828,,,,,06cbe77f-4e49-3d7f-a871-d4dee3587b3a,Secondary
Giga,Tran Phu High School,Tran Phu High School,107.96222686767578,21.531593322753906,,,,,abdbd2ff-6b00-31ff-8a86-f831c6851bd0,Secondary
Giga,Tran Phu Secondary School,Tran Phu Secondary School,107.08184051513672,10.361750602722168,,,,,dabd6114-ddf3-3a57-878c-b1e44c5e5c4f,Secondary
Giga,Tran Quoc Toan Secondary School,Tran Quoc Toan Secondary School,109.1889419555664,12.239575386047363,,,,,1a7752bf-e086-3941-8d55-d7f3e5ae8175,Secondary
Giga,Tran Quoc Toan Secondary School ( Zone 2 ),Tran Quoc Toan Secondary School ( Zone 2 ),109.18976593017578,12.238836288452148,,,,,43d7428a-7cf4-3276-bbb4-945a1980f816,Secondary
Giga,TrTH,TrTH,106.34760284423828,21.028024673461914,,,,,7341db65-1e3f-3118-af86-8494b8ebfb5e,Unknown
Giga,True North School,True North School,105.7816390991211,20.986684799194336,,,,,843fa386-6ab8-316b-88c9-963b92f669a4,Unknown
Giga,Trung cấp du lịch Hải Phòng,Trung cấp du lịch Hải Phòng,106.68972778320312,20.862346649169922,,,,,1d2b6df5-2e9d-3557-b0d3-008582ad0e2f,Unknown
Giga,Trung Gia High School,Trung Gia High School,105.86550903320312,21.312028884887695,,,,,981bda3d-efe6-37e5-ae48-a7abd0cb701f,Secondary
Giga,Trung giáo dục nghề nghiệp - thường xuyên,Trung giáo dục nghề nghiệp - thường xuyên,105.77083587646484,10.026248931884766,,,,,b2782bf0-1229-355a-abd7-f0d78005fbaa,Unknown
Giga,Trung Học Cơ Sở Đằng Lâm,Trung Học Cơ Sở Đằng Lâm,106.71095275878906,20.831247329711914,,,,,7f0941e4-4267-340e-ac45-631f2708c57b,Unknown
Giga,Trung Học Cơ Sở Hàm Đức,Trung Học Cơ Sở Hàm Đức,108.16069793701172,11.015088081359863,,,,,5736d3f7-ce9d-3735-8831-2c3aa7574dde,Unknown
Giga,Trung học cơ sở Mỹ Long,Trung học cơ sở Mỹ Long,105.78752899169922,10.358749389648438,,,,,467ec029-3739-3dd1-af40-319680ccd12a,Unknown
Giga,Trung học cơ sở Nghĩa Hương,Trung học cơ sở Nghĩa Hương,105.6169204711914,20.973108291625977,,,,,3e61d356-7262-3ece-b5b2-92b20d54a4b0,Unknown
Giga,Trung học cơ sở Tân Dương,Trung học cơ sở Tân Dương,106.67208862304688,20.898956298828125,,,,,96a1a1cd-3b30-38ed-af9c-72909840f1a9,Unknown
Giga,Trung Học Cơ Sở Tân Xuân,Trung Học Cơ Sở Tân Xuân,107.71827697753906,10.73302173614502,,,,,9d1e4854-c329-3b5e-beba-11b6e166dd58,Unknown
Giga,Trung học Phổ thông Phan Bội Châu,Trung học Phổ thông Phan Bội Châu,108.10311126708984,10.934061050415039,,,,,e9e186a3-3166-3cf0-b4b6-3a427155c015,Unknown
Giga,Trung học Tam Bình (Thái),Trung học Tam Bình (Thái),106.1542739868164,10.3096284866333,,,,,d2625369-8335-33f6-91d6-cd2dcfc318ff,Unknown
Giga,Trung Nhut Elementary School,Trung Nhut Elementary School,105.53766632080078,10.238995552062988,,,,,8a400a03-be85-3d62-9825-c2e6e5b071e9,Primary
Giga,Trung tâm anh ngữ Ama,Trung tâm anh ngữ Ama,105.77922821044922,10.03128719329834,,,,,ba075e3a-ab5c-3e9a-9f23-b06b1cff46e6,Unknown
Giga,Trung tâm Anh ngữ AMA,Trung tâm Anh ngữ AMA,105.78397369384766,10.045458793640137,,,,,a6f9c62b-448e-35a6-8579-2210f4fbd653,Unknown
Giga,Trung Tâm Anh Ngữ ATEN,Trung Tâm Anh Ngữ ATEN,105.84408569335938,20.98909568786621,,,,,6d978d08-87bd-3e74-bfec-ab2254dd60dd,Unknown
Giga,Trung tâm Anh ngữ EDU World,Trung tâm Anh ngữ EDU World,105.76787567138672,10.04024600982666,,,,,0cabba4d-acde-3ade-876d-7ec6bec0b8b2,Unknown
Giga,Trung tâm Anh ngữ Gia Việt,Trung tâm Anh ngữ Gia Việt,105.77173614501953,10.03756046295166,,,,,98c47746-a1a8-36ed-b6ec-f19365b34002,Unknown
Giga,Trung tâm Anh ngữ Liên Việt Mỹ,Trung tâm Anh ngữ Liên Việt Mỹ,105.77165985107422,10.036992073059082,,,,,2c20adad-962e-3e42-ab71-ace4bbdb01e1,Unknown
Giga,Trung tâm anh ngữ quốc tế Gogo,Trung tâm anh ngữ quốc tế Gogo,105.78658294677734,10.03452205657959,,,,,90a67d2d-d315-35a1-9e0f-d24a54c3b130,Unknown
Giga,Trung tâm anh ngữ quốc tế HQ,Trung tâm anh ngữ quốc tế HQ,105.76776123046875,10.019255638122559,,,,,c06cf4ac-a441-3a63-9f10-554f5917fac6,Unknown
Giga,Trung Tâm Anh ngữ quốc tế Mekong Superland,Trung Tâm Anh ngữ quốc tế Mekong Superland,105.7628173828125,10.046306610107422,,,,,9e8578a4-d65d-3c89-b0aa-560c23f46ae2,Unknown
Giga,Trung Tâm Anh Ngữ Việt Mỹ,Trung Tâm Anh Ngữ Việt Mỹ,106.67682647705078,10.794623374938965,,,,,eed6de35-2a62-3155-baae-600395fb5519,Unknown
