X,Y,OBJECTID,PPIN,NAME,STREET,CITY,STATE,ZIP,STFIP,CNTY,NMCNTY,LOCALE,LAT,LON,CBSA,NMCBSA,CBSATYPE,CSA,NMCSA,CD,SLDL,SLDU,SCHOOLYEAR
-74.419517417,40.7607797490001,19497,A9502824,RAINBOW MONTESSORI,4 MADISON AVE,MADISON,NJ,07940,34,027,Morris County,21,40.760788,-74.419519,35620,"New York-Newark-Jersey City, NY-NJ",1,408,"New York-Newark, NY-NJ-CT-PA",3411,34025,34025,2023-2024
-74.685078346,40.5198308060001,19498,A9502826,CHERRY BLOSSOM MONTESSORI SCHOOL,20 EQUATOR AVE,FLAGTOWN,NJ,08821,34,035,Somerset County,21,40.519839,-74.68508,35620,"New York-Newark-Jersey City, NY-NJ",1,408,"New York-Newark, NY-NJ-CT-PA",3412,34016,34016,2023-2024
-74.0433495679999,40.241901838,19499,A9502830,SCHROTH SCHOOL,1701 KNEELEY BLVD,WANAMASSA,NJ,07712,34,025,Monmouth County,21,40.24191,-74.043351,35620,"New York-Newark-Jersey City, NY-NJ",1,408,"New York-Newark, NY-NJ-CT-PA",3404,34011,34011,2023-2024
-74.25196647,40.755764743,19500,A9502834,SOUTH ORANGE COUNTRY DAY SCHOOL,461 VOSE AVE,SOUTH ORANGE,NJ,07079,34,013,Essex County,21,40.755773,-74.251968,35620,"New York-Newark-Jersey City, NY-NJ",1,408,"New York-Newark, NY-NJ-CT-PA",3411,34028,34028,2023-2024
-73.9769525469999,40.9270297,19501,A9502842,THE MONTESSORI HOUSE SCHOOL,426 KNICKERBOCKER RD,TENAFLY,NJ,07670,34,003,Bergen County,21,40.927038,-73.976954,35620,"New York-Newark-Jersey City, NY-NJ",1,408,"New York-Newark, NY-NJ-CT-PA",3405,34037,34037,2023-2024
-74.1957085299999,40.051908881,19502,A9502852,TALMUD TORAH BAIS AVROHOM,915 NEW HAMPSHIRE AVE,LAKEWOOD,NJ,08701,34,029,Ocean County,21,40.051917,-74.19571,35620,"New York-Newark-Jersey City, NY-NJ",1,408,"New York-Newark, NY-NJ-CT-PA",3404,34030,34030,2023-2024
-105.950910084,35.654431231,19503,A9502890,THE TUTORIAL SCHOOL,400 BRUNN SCHOOL RD,SANTA FE,NM,87505,35,049,Santa Fe County,13,35.654437,-105.95092,42140,"Santa Fe, NM",1,105,"Albuquerque-Santa Fe-Los Alamos, NM",3503,35047,35025,2023-2024
-78.674257922,42.708391551,19504,A9502901,AURORA WALDORF SCHOOL,525 W FALLS RD,WEST FALLS,NY,14170,36,029,Erie County,41,42.7084,-78.674261,15380,"Buffalo-Cheektowaga, NY",1,160,"Buffalo-Cheektowaga-Olean, NY",3623,36147,36060,2023-2024
-74.094102495,41.1653486590001,19505,A9502903,BAIS YAAKOV OF RAMAPO,984 HAVERSTRAW RD,SUFFERN,NY,10901,36,087,Rockland County,41,41.165357,-74.094104,35620,"New York-Newark-Jersey City, NY-NJ",1,408,"New York-Newark, NY-NJ-CT-PA",3617,36098,36038,2023-2024
-73.8621475369999,41.6856215500001,19506,A9502933,HAWK MEADOW MONTESSORI SCHOOL,110 OVERLOOK RD,POUGHKEEPSIE,NY,12603,36,027,Dutchess County,21,41.68563,-73.862149,28880,"Kiryas Joel-Poughkeepsie-Newburgh, NY",1,408,"New York-Newark, NY-NJ-CT-PA",3618,36105,36039,2023-2024
-73.983512558,40.7235067410001,19507,A9502938,CORNELIA CONNELLY CENTER,220 E 4TH ST,NEW YORK,NY,10009,36,061,New York County,11,40.723515,-73.983514,35620,"New York-Newark-Jersey City, NY-NJ",1,408,"New York-Newark, NY-NJ-CT-PA",3610,36065,36027,2023-2024
-78.833103856,42.899132524,19508,A9502944,DARUL ULOOM AL MADANIA,182 SOBIESKI ST,BUFFALO,NY,14212,36,029,Erie County,11,42.899141,-78.833107,15380,"Buffalo-Cheektowaga, NY",1,160,"Buffalo-Cheektowaga-Olean, NY",3626,36143,36063,2023-2024
-73.983136566,40.5984437650001,19509,A9502963,GESHER YEHUDA,49 AVE T,BROOKLYN,NY,11223,36,047,Kings County,11,40.598452,-73.983138,35620,"New York-Newark-Jersey City, NY-NJ",1,408,"New York-Newark, NY-NJ-CT-PA",3611,36047,36017,2023-2024
-77.69836119,43.2481634120001,19510,A9502965,GREECE MONTESSORI SCHOOL,751 LONG POND RD,ROCHESTER,NY,14612,36,055,Monroe County,21,43.248172,-77.698364,40380,"Rochester, NY",1,464,"Rochester-Batavia-Seneca Falls, NY",3625,36134,36056,2023-2024
-73.484623719,40.7066337270001,19511,A9502991,THE HAGEDORN LITTLE VILLAGE SCHOOL,750 HICKSVILLE RD,SEAFORD,NY,11783,36,059,Nassau County,21,40.706642,-73.484625,35620,"New York-Newark-Jersey City, NY-NJ",1,408,"New York-Newark, NY-NJ-CT-PA",3603,36017,36008,2023-2024
-73.962867562,40.768764731,19512,A9502997,MANHATTAN HIGH SCHOOL FOR GIRLS,154 E 70TH ST,NEW YORK,NY,10021,36,061,New York County,11,40.768773,-73.962869,35620,"New York-Newark-Jersey City, NY-NJ",1,408,"New York-Newark, NY-NJ-CT-PA",3612,36073,36028,2023-2024
-73.823241609,40.7280077340001,19513,A9503007,MESIVTA YESODEI YESHURUN,14151 71ST AVE,FLUSHING,NY,11367,36,081,Queens County,11,40.728016,-73.823243,35620,"New York-Newark-Jersey City, NY-NJ",1,408,"New York-Newark, NY-NJ-CT-PA",3606,36027,36014,2023-2024
-73.792199609,40.8870257020001,19514,A9503035,MONTESSORI SCHOOL OF NEW ROCHELLE IN PELHAM,1415 PELHAMDALE AVE,PELHAM,NY,10803,36,119,Westchester County,21,40.887034,-73.792201,35620,"New York-Newark-Jersey City, NY-NJ",1,408,"New York-Newark, NY-NJ-CT-PA",3616,36088,36034,2023-2024
-73.786798501,42.6110983730001,19515,A9503041,MT. MORIAH ACADEMY,262 ROUTE 9W,GLENMONT,NY,12077,36,001,Albany County,21,42.611107,-73.7868,10580,"Albany-Schenectady-Troy, NY",1,104,"Albany-Schenectady, NY",3620,36107,36046,2023-2024
-73.8900895749999,40.935311696,19516,A9503047,OAKVIEW PREP SCHOOL OF SDA,29 CHESTNUT ST,YONKERS,NY,10701,36,119,Westchester County,21,40.93532,-73.890091,35620,"New York-Newark-Jersey City, NY-NJ",1,408,"New York-Newark, NY-NJ-CT-PA",3616,36090,36035,2023-2024
-74.06578451,41.0734386760001,19517,A9503048,OHR VDAAS/ROCKLAND INSTITUTE FOR SPECIAL ED,972 CHESTNUT RIDGE RD,CHESTNUT RIDGE,NY,10977,36,087,Rockland County,21,41.073447,-74.065786,35620,"New York-Newark-Jersey City, NY-NJ",1,408,"New York-Newark, NY-NJ-CT-PA",3617,36097,36038,2023-2024
-73.145139823,40.786481699,19518,A9503059,NYSARC INC-SUFFOLK CHAPTER,45 CROSSWAY E,BOHEMIA,NY,11716,36,103,Suffolk County,21,40.78649,-73.145141,35620,"New York-Newark-Jersey City, NY-NJ",1,408,"New York-Newark, NY-NJ-CT-PA",3602,36007,36008,2023-2024
-78.879227828,43.0443015000001,19519,A9503077,CHRISTIAN ACADEMY OF WESTERN NEW YORK,789 GILMORE AVE,NORTH TONAWANDA,NY,14120,36,063,Niagara County,21,43.04431,-78.879231,15380,"Buffalo-Cheektowaga, NY",1,160,"Buffalo-Cheektowaga-Olean, NY",3626,36140,36062,2023-2024
-77.474042266,43.1857004130001,19520,A9503081,WEBSTER MONTESSORI SCHOOL,1310 FIVE MILE LINE RD,WEBSTER,NY,14580,36,055,Monroe County,21,43.185709,-77.474045,40380,"Rochester, NY",1,464,"Rochester-Batavia-Seneca Falls, NY",3625,36135,36055,2023-2024
-73.959504567,40.7060217430001,19521,A9503090,YESHIVA TZEMACH TZADIK VIZNITZ,186 ROSS ST STE 1,BROOKLYN,NY,11211,36,047,Kings County,11,40.70603,-73.959506,35620,"New York-Newark-Jersey City, NY-NJ",1,408,"New York-Newark, NY-NJ-CT-PA",3607,36050,36018,2023-2024
-78.6919843749999,35.7894379210001,19522,A9503095,AL-IMAN SCHOOL,3020 LIGON ST,RALEIGH,NC,27607,37,183,Wake County,11,35.789445,-78.691987,39580,"Raleigh-Cary, NC",1,450,"Raleigh-Durham-Cary, NC",3702,37011,37015,2023-2024
-77.920500685,34.244440232,19523,A9503108,CALVARY CHRISTIAN SCHOOL,423 N 23RD ST,WILMINGTON,NC,28405,37,129,New Hanover County,12,34.244447,-77.920503,48900,"Wilmington, NC",1,N,N,3707,37018,37007,2023-2024
-79.7944180219999,36.1433728860001,19524,A9503109,CANTERBURY SCHOOL,5400 OLD LAKE JEANETTE RD,GREENSBORO,NC,27455,37,081,Guilford County,11,36.14338,-79.794421,24660,"Greensboro-High Point, NC",1,268,"Greensboro--Winston-Salem--High Point, NC",3706,37057,37028,2023-2024
-82.067210355,35.91655302,19525,A9503119,SPRUCE PINE MONTESSORI SCHOOL,67 WALNUT AVE,SPRUCE PINE,NC,28777,37,121,Mitchell County,42,35.91656,-82.067214,N,N,N,N,N,3705,37085,37047,2023-2024
-78.968669281,35.9779438910001,19526,A9503123,DURHAM ACADEMY,3130 PICKETT RD,DURHAM,NC,27705,37,063,Durham County,11,35.977951,-78.968672,20500,"Durham-Chapel Hill, NC",1,450,"Raleigh-Durham-Cary, NC",3704,37030,37022,2023-2024
-78.816546323,36.0440348720001,19527,A9503130,GORMAN CHRISTIAN ACADEMY & EARLY LEARNING  CENTER,3311 E GEER ST,DURHAM,NC,27704,37,063,Durham County,21,36.044042,-78.816549,20500,"Durham-Chapel Hill, NC",1,450,"Raleigh-Durham-Cary, NC",3704,37002,37022,2023-2024
-80.376303852,36.0652939230001,19528,A9503146,WINSTON-SALEM MONTESSORI SCHOOL (NAME CHANGE IN PR,6050 HOLDER RD,CLEMMONS,NC,27012,37,067,Forsyth County,21,36.065301,-80.376307,49180,"Winston-Salem, NC",1,268,"Greensboro--Winston-Salem--High Point, NC",3705,37074,37032,2023-2024
-80.620829809,35.5114070500001,19529,A9503154,NORTH KANNAPOLIS CHRISTIAN ACADEMY,312 LOCUST ST,KANNAPOLIS,NC,28081,37,159,Rowan County,21,35.511414,-80.620833,16740,"Charlotte-Concord-Gastonia, NC-SC",1,172,"Charlotte-Concord, NC-SC",3708,37083,37033,2023-2024
-77.9991306379999,34.734602126,19530,A9503156,NEW HOPE CHRISTIAN ACADEMY,212 W MAIN ST,WALLACE,NC,28466,37,061,Duplin County,43,34.734609,-77.999133,N,N,N,N,N,3703,37004,37009,2023-2024
-80.5098208319999,35.695589007,19531,A9503171,SALISBURY ACADEMY,2210 JAKE ALEXANDER BLVD N,SALISBURY,NC,28147,37,159,Rowan County,21,35.695596,-80.509824,16740,"Charlotte-Concord-Gastonia, NC-SC",1,172,"Charlotte-Concord, NC-SC",3708,37076,37033,2023-2024
-80.936306719,35.4291910790001,19532,A9503175,SOUTHLAKE CHRISTIAN ACADEMY,13820 HAGERS FERRY RD,HUNTERSVILLE,NC,28078,37,119,Mecklenburg County,21,35.429198,-80.93631,16740,"Charlotte-Concord-Gastonia, NC-SC",1,172,"Charlotte-Concord, NC-SC",3712,37098,37037,2023-2024
-78.9729702769999,36.02811288,19533,A9503184,TRIANGLE DAY SCHOOL,4911 NEAL RD,DURHAM,NC,27705,37,063,Durham County,11,36.02812,-78.972973,20500,"Durham-Chapel Hill, NC",1,450,"Raleigh-Durham-Cary, NC",3704,37030,37022,2023-2024
-77.930812625,35.4052819770001,19534,A9503187,WAYNE MONTESSORI SCHOOL,103 NEW HARE DR,GOLDSBORO,NC,27532,37,191,Wayne County,41,35.405289,-77.930815,24140,"Goldsboro, NC",1,N,N,3703,37010,37004,2023-2024
-78.597626405,35.746825927,19535,A9503191,WORD OF GOD CHRISTIAN ACADEMY,3000 ROCK QUARRY,RALEIGH,NC,27610,37,183,Wake County,11,35.746833,-78.597629,39580,"Raleigh-Cary, NC",1,450,"Raleigh-Durham-Cary, NC",3713,37033,37014,2023-2024
-84.300396462,39.316432438,19536,A9503213,MONTESSORI ACADEMY OF CINCINNATI,8293 DUKE BLVD,MASON,OH,45040,39,165,Warren County,21,39.31644,-84.300401,17140,"Cincinnati, OH-KY-IN",1,178,"Cincinnati-Wilmington, OH-KY-IN",3901,39056,39007,2023-2024
-84.26111149,39.093460479,19537,A9503218,COUNTRY HILLS EAST MONTESSORI,4400 GLEN ESTE WITHAMSVILLE RD,CINCINNATI,OH,45245,39,025,Clermont County,21,39.093468,-84.261116,17140,"Cincinnati, OH-KY-IN",1,178,"Cincinnati-Wilmington, OH-KY-IN",3902,39062,39014,2023-2024
-81.543446155,41.089685978,19538,A9503226,EMMANUEL CHRISTIAN ACADEMY,350 S PORTAGE PATH,AKRON,OH,44320,39,153,Summit County,12,41.089694,-81.54345,10420,"Akron, OH",1,184,"Cleveland-Akron-Canton, OH",3913,39033,39028,2023-2024
-83.0119868909999,38.721786493,19539,A9503235,HARVEST CHRISTIAN ACADEMY,73 SCHOOL HOUSE RD,SOUTH PORTSMOUTH,KY,41174,21,089,Greenup County,41,38.721794,-83.011991,26580,"Huntington-Ashland, WV-KY-OH",1,170,"Charleston-Huntington-Ashland, WV-OH-KY",2104,21098,21018,2023-2024
-84.405676442,39.1644024720001,19540,A9503238,BEST POINT EDUCATION & BEHAVIORAL HEALTH,5050 MADISON RD,CINCINNATI,OH,45227,39,061,Hamilton County,11,39.16441,-84.405681,17140,"Cincinnati, OH-KY-IN",1,178,"Cincinnati-Wilmington, OH-KY-IN",3901,39026,39009,2023-2024
-81.565687114,41.5174319000001,19541,A9503241,HORIZON MONTESSORI SCHOOL,3175 MAYFIELD RD,CLEVELAND HEIGHTS,OH,44118,39,035,Cuyahoga County,21,41.51744,-81.565691,17410,"Cleveland, OH",1,184,"Cleveland-Akron-Canton, OH",3911,39022,39021,2023-2024
-82.619224935,39.724770284,19542,A9503246,LANCASTER MONTESSORI SCHOOL,1111 W FAIR AVE,LANCASTER,OH,43130,39,045,Fairfield County,32,39.724778,-82.619229,18140,"Columbus, OH",1,198,"Columbus-Marion-Zanesville, OH",3912,39073,39020,2023-2024
-82.9310958469999,39.642049313,19543,A9503275,NEW HOPE CHRISTIAN ACADEMY,2264 WALNUT CREEK PIKE,CIRCLEVILLE,OH,43113,39,129,Pickaway County,41,39.642057,-82.9311,18140,"Columbus, OH",1,198,"Columbus-Marion-Zanesville, OH",3902,39012,39016,2023-2024
-81.619257133,41.0843619820001,19544,A9503287,SPRING GARDEN WALDORF SCHOOL,1791 JACOBY RD,COPLEY,OH,44321,39,153,Summit County,21,41.08437,-81.619261,10420,"Akron, OH",1,184,"Cleveland-Akron-Canton, OH",3913,39031,39027,2023-2024
-84.324895462,39.2282924560001,19545,A9503288,SPRINGS EAST MONTESSORI SCHOOL,9429 LOVELAND MADEIRA RD,CINCINNATI,OH,45242,39,061,Hamilton County,21,39.2283,-84.3249,17140,"Cincinnati, OH-KY-IN",1,178,"Cincinnati-Wilmington, OH-KY-IN",3901,39027,39007,2023-2024
-81.5355711509999,41.1725279620001,19546,A9503291,SUMMIT CHRISTIAN SCHOOL,3313 NORTHAMPTON RD,CUYAHOGA FALLS,OH,44223,39,153,Summit County,41,41.172536,-81.535575,10420,"Akron, OH",1,184,"Cleveland-Akron-Canton, OH",3913,39034,39027,2023-2024
-84.135208513,39.2832244370001,19547,A9503295,VILLAGE CHRISTIAN SCHOOL,4581 LONG SPURLING RD,PLEASANT PLAIN,OH,45162,39,165,Warren County,41,39.283232,-84.135213,17140,"Cincinnati, OH-KY-IN",1,178,"Cincinnati-Wilmington, OH-KY-IN",3901,39055,39007,2023-2024
-81.914141011,41.4690729260001,19548,A9503299,WESTSHORE MONTESSORI SCHOOL,26536 DETROIT RD,WESTLAKE,OH,44145,39,035,Cuyahoga County,21,41.469081,-81.914145,17410,"Cleveland, OH",1,184,"Cleveland-Akron-Canton, OH",3907,39016,39024,2023-2024
-96.901378267,35.462500774,19549,A9503314,FAMILY OF FAITH CHRISTIAN SCHOOL,30 KINVILLE,SHAWNEE,OK,74804,40,125,Pottawatomie County,42,35.462507,-96.901386,43060,"Shawnee, OK",2,416,"Oklahoma City-Shawnee, OK",4005,40028,40028,2023-2024
-97.467153144,35.1902138520001,19550,A9503323,SOUTHWIND MONTESSORI,1601 W IMHOFF RD,NORMAN,OK,73072,40,027,Cleveland County,22,35.19022,-97.467161,36420,"Oklahoma City, OK",1,416,"Oklahoma City-Shawnee, OK",4004,40046,40015,2023-2024
-123.065806593,44.8544646130001,19551,A9503341,ABIQUA ACADEMY,6974 BATES RD S,SALEM,OR,97306,41,047,Marion County,41,44.85447,-123.065821,41420,"Salem, OR",1,440,"Portland-Vancouver-Salem, OR-WA",4106,41015,41008,2023-2024
-123.195666499,45.2248546060001,19552,A9503346,MCMINNVILLE CHRISTIAN ACADEMY,325 NW BAKER CREEK RD,MCMINNVILLE,OR,97128,41,071,Yamhill County,32,45.22486,-123.195681,38900,"Portland-Vancouver-Hillsboro, OR-WA",1,440,"Portland-Vancouver-Salem, OR-WA",4106,41024,41012,2023-2024
-123.051866466,45.4901845750001,19553,A9503368,FOREST HILLS LUTHERAN CHRISTIAN SCHOOL,4221 SW GOLF COURSE RD,CORNELIUS,OR,97113,41,067,Washington County,41,45.49019,-123.051881,38900,"Portland-Vancouver-Hillsboro, OR-WA",1,440,"Portland-Vancouver-Salem, OR-WA",4101,41029,41015,2023-2024
-119.323767005,45.8340341730001,19554,A9503373,HERMISTON CHRISTIAN CENTER & SCHOOL,1825 W HIGHLAND AVE,HERMISTON,OR,97838,41,059,Umatilla County,32,45.83404,-119.323781,25840,"Hermiston-Pendleton, OR",2,N,N,4102,41057,41029,2023-2024
-121.246167027,44.0820644820001,19555,A9503376,J BAR J LEARNING CENTERS,62895 HAMBY RD,BEND,OR,97701,41,017,Deschutes County,22,44.08207,-121.246181,13460,"Bend, OR",1,N,N,4102,41055,41028,2023-2024
-122.47715655,45.515183515,19556,A9503389,MORNINGSTAR MONTESSORI HOUSE OF CHILDREN,1510 SE 182ND AV.,PORTLAND,OR,97233,41,051,Multnomah County,21,45.515189,-122.477171,38900,"Portland-Vancouver-Hillsboro, OR-WA",1,440,"Portland-Vancouver-Salem, OR-WA",4103,41050,41025,2023-2024
-123.025326763,44.0079046600001,19557,A9503394,OAK HILL SCHOOL,86397 ELDON SCHAFER DR,EUGENE,OR,97405,41,039,Lane County,41,44.00791,-123.025341,21660,"Eugene-Springfield, OR",1,N,N,4104,41012,41006,2023-2024
-123.369916609,44.540954662,19558,A9503397,PHILOMATH MONTESSORI SCHOOL,1123 MAIN ST,PHILOMATH,OR,97370,41,003,Benton County,23,44.54096,-123.369931,18700,"Corvallis, OR",1,440,"Portland-Vancouver-Salem, OR-WA",4104,41010,41005,2023-2024
-122.67425651,45.5620045320001,19559,A9503402,ROSEMARY ANDERSON HIGH SCHOOL/PORTLAND OIC,717 N KILLINGSWORTH CT,PORTLAND,OR,97217,41,051,Multnomah County,11,45.56201,-122.674271,38900,"Portland-Vancouver-Hillsboro, OR-WA",1,440,"Portland-Vancouver-Salem, OR-WA",4103,41043,41022,2023-2024
-122.639116539,45.4453145360001,19560,A9503403,PORTLAND WALDORF SCHOOL,2300 SE HARRISON ST,MILWAUKIE,OR,97222,41,005,Clackamas County,21,45.44532,-122.639131,38900,"Portland-Vancouver-Hillsboro, OR-WA",1,440,"Portland-Vancouver-Salem, OR-WA",4105,41041,41021,2023-2024
-123.311246996,42.449444785,19561,A9503410,ST ANNE CATHOLIC SCHOOL,1131 NE 10TH ST,GRANTS PASS,OR,97526,41,033,Josephine County,13,42.44945,-123.311261,24420,"Grants Pass, OR",1,366,"Medford-Grants Pass, OR",4102,41003,41002,2023-2024
-122.627846527,45.5134145310001,19562,A9503414,SUNNYSIDE MENNONITE MONTESSORI SCHOOL,1312 SE 35TH AVE,PORTLAND,OR,97214,41,051,Multnomah County,11,45.51342,-122.627861,38900,"Portland-Vancouver-Hillsboro, OR-WA",1,440,"Portland-Vancouver-Salem, OR-WA",4101,41042,41021,2023-2024
-122.537626558,45.4328145260001,19563,A9503415,SUNNYSIDE MONTESSORI HOUSE OF CHILDREN,12218 SE EAGLE GLEN DR,HAPPY VALLEY,OR,97086,41,005,Clackamas County,21,45.43282,-122.537641,38900,"Portland-Vancouver-Hillsboro, OR-WA",1,440,"Portland-Vancouver-Salem, OR-WA",4103,41039,41020,2023-2024
-122.676060521,45.5061545360001,19564,A9503417,INTERNATIONAL SCHOOL OF PORTLAND,2305 S WATER AVE,PORTLAND,OR,97201,41,051,Multnomah County,11,45.50616,-122.676075,38900,"Portland-Vancouver-Hillsboro, OR-WA",1,440,"Portland-Vancouver-Salem, OR-WA",4101,41028,41014,2023-2024
-122.68258654,45.407594542,19565,A9503422,PARK ACADEMY,1915 SOUTHSHORE BLVD,LAKE OSWEGO,OR,97034,41,005,Clackamas County,21,45.4076,-122.682601,38900,"Portland-Vancouver-Hillsboro, OR-WA",1,440,"Portland-Vancouver-Salem, OR-WA",4105,41038,41019,2023-2024
-79.999232681,40.456548028,19566,A9503434,AGH CENTER FOR CHILDREN,621 E N AVE,PITTSBURGH,PA,15212,42,003,Allegheny County,11,40.456556,-79.999236,38300,"Pittsburgh, PA",1,430,"Pittsburgh-Weirton-Steubenville, PA-OH-WV",4212,42019,42042,2023-2024
-79.694527814,39.917602119,19567,A9503439,AG MONTESSORI SCHOOL,199 EDISON ST,UNIONTOWN,PA,15401,42,051,Fayette County,32,39.91761,-79.694531,38300,"Pittsburgh, PA",1,430,"Pittsburgh-Weirton-Steubenville, PA-OH-WV",4214,42051,42032,2023-2024
-79.389310799,41.4062518220001,19568,A9503440,ALEXANDER AMISH SCHOOL,2100 LAKE LUCY RD,TIONESTA,PA,16353,42,031,Clarion County,43,41.40626,-79.389314,N,N,N,N,N,4215,42063,42021,2023-2024
-77.549960395,41.163324791,19569,A9503448,BALD EAGLE WILDERNESS BOYS CAMP SCHOOL,1077 WILDERNESS TRL,MILL HALL,PA,17751,42,035,Clinton County,42,41.163333,-77.549963,30820,"Lock Haven, PA",2,558,"Williamsport-Lock Haven, PA",4215,42076,42025,2023-2024
-75.7526589989999,40.6461018200001,19570,A9503459,BLUE MOUNTAIN CHRISTIAN DAY SCHOOL,5469 OWL VALLEY RD,NEW TRIPOLI,PA,18066,42,077,Lehigh County,41,40.64611,-75.752661,10900,"Allentown-Bethlehem-Easton, PA-NJ",1,106,"Allentown-Bethlehem-East Stroudsburg, PA-NJ",4207,42187,42016,2023-2024
-74.950399278,40.2586118660001,19571,A9503469,CHESTERBROOK ACADEMY,51 MARIGOLD DR,NEWTOWN,PA,18940,42,017,Bucks County,21,40.25862,-74.950401,37980,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",1,428,"Philadelphia-Reading-Camden, PA-NJ-DE-MD",4201,42031,42010,2023-2024
-78.6482579899999,41.9522596890001,19572,A9503476,CHESTNUT STREET CHRISTIAN SCHOOL,110 CHESTNUT ST,BRADFORD,PA,16701,42,083,McKean County,33,41.952268,-78.648261,14620,"Bradford, PA",2,N,N,4215,42067,42025,2023-2024
-75.336914156,40.241711884,19573,A9503485,CHILDWORKS INC.,1574 SUMNEYTOWN PIKE,KULPSVILLE,PA,19443,42,091,Montgomery County,21,40.24172,-75.336916,37980,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",1,428,"Philadelphia-Reading-Camden, PA-NJ-DE-MD",4204,42061,42024,2023-2024
-77.364198486,40.7068618710001,19574,A9503503,DECATUR SCHOOL,95 WOLF RUN,MC CLURE,PA,17841,42,087,Mifflin County,42,40.70687,-77.364201,30380,"Lewistown, PA",2,N,N,4213,42085,42030,2023-2024
-79.973757598,41.6322918060001,19575,A9503519,FAITH BUILDERS CHRISTIAN SCHOOL,28527 GUYS MILLS RD,GUYS MILLS,PA,16327,42,039,Crawford County,42,41.6323,-79.973761,32740,"Meadville, PA",2,240,"Erie-Meadville, PA",4216,42006,42050,2023-2024
-80.08703753,42.044701736,19576,A9503525,ERIE FIRST CHRISTIAN ACADEMY,8150 OLIVER RD,ERIE,PA,16509,42,049,Erie County,22,42.04471,-80.087041,21500,"Erie, PA",1,240,"Erie-Meadville, PA",4216,42002,42049,2023-2024
-76.219725892,40.0151279610001,19577,A9503538,GREENLAND AMISH SCHOOL,425 GRIDLEY RD,LANCASTER,PA,17602,42,071,Lancaster County,41,40.015136,-76.219728,29540,"Lancaster, PA",1,N,N,4211,42097,42013,2023-2024
-77.407768494,40.380951935,19578,A9503544,HERITAGE CHRISTIAN SCHOOL,2401 FORT ROBINSON RD,LOYSVILLE,PA,17047,42,099,Perry County,42,40.38096,-77.407771,25420,"Harrisburg-Carlisle, PA",1,276,"Harrisburg-York-Lebanon, PA",4213,42086,42034,2023-2024
-79.87250772,40.452992023,19579,A9503551,IMANI CHRISTIAN ACADEMY,2150 E HILLS DR,PITTSBURGH,PA,15221,42,003,Allegheny County,11,40.453,-79.872511,38300,"Pittsburgh, PA",1,430,"Pittsburgh-Weirton-Steubenville, PA-OH-WV",4212,42024,42043,2023-2024
-75.211019214,39.955291936,19580,A9503555,THE ISLAMIC EDUCATION SCHOOL -TIES,4431 WALNUT ST,PHILADELPHIA,PA,19104,42,101,Philadelphia County,11,39.9553,-75.211021,37980,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",1,428,"Philadelphia-Reading-Camden, PA-NJ-DE-MD",4203,42188,42007,2023-2024
-80.141432612,40.786668972,19581,A9503581,ST STEPHENS LUTHERAN ACADEMY,30 GLADE RUN DR,ZELIENOPLE,PA,16063,42,019,Butler County,21,40.786677,-80.141436,38300,"Pittsburgh, PA",1,430,"Pittsburgh-Weirton-Steubenville, PA-OH-WV",4216,42012,42047,2023-2024
-77.935388336,40.26119198,19582,A9503590,MEADOW GREEN MENNONITE SCHOOL,9642 GABERT RD,THREE SPRINGS,PA,17264,42,061,Huntingdon County,42,40.2612,-77.935391,26500,"Huntingdon, PA",2,107,"Altoona-Huntingdon, PA",4213,42081,42030,2023-2024
-77.585138456,40.111001994,19583,A9503606,MOWERSVILLE CHRISTIAN ACADEMY,14924 W CREEK RD,NEWBURG,PA,17240,42,055,Franklin County,42,40.11101,-77.585141,16540,"Chambersburg, PA",1,548,"Washington-Baltimore-Arlington, DC-MD-VA-WV-PA",4213,42081,42033,2023-2024
-79.377786828,41.0628528870001,19584,A9503613,NEW BETHLEHEM MENNONITE SCHOOL,805 FROSTY RD,NEW BETHLEHEM,PA,16242,42,031,Clarion County,42,41.062861,-79.37779,N,N,N,N,N,4215,42063,42021,2023-2024
-79.946077686,40.606921997,19585,A9503619,NORTH PITTSBURGH CHILDRENS HOUSE,5031 OAKVIEW DR,GIBSONIA,PA,15044,42,003,Allegheny County,21,40.60693,-79.946081,38300,"Pittsburgh, PA",1,430,"Pittsburgh-Weirton-Steubenville, PA-OH-WV",4217,42028,42038,2023-2024
-80.189085553,41.3668998650001,19586,A9503630,PINE HOLLOW SCHOOL,196 MCCARTNEY RD,FREDONIA,PA,16124,42,085,Mercer County,42,41.366908,-80.189089,25850,"Hermitage, PA",2,430,"Pittsburgh-Weirton-Steubenville, PA-OH-WV",4216,42017,42050,2023-2024
-77.209278505,41.131071784,19587,A9503631,PINE WOODS SCHOOL,1952 QUARRY RD,JERSEY SHORE,PA,17740,42,081,Lycoming County,42,41.13108,-77.209281,48700,"Williamsport, PA",1,558,"Williamsport-Lock Haven, PA",4215,42084,42023,2023-2024
-76.1426229269999,39.850571991,19588,A9503634,"POND VIEW C/O DANIEL BLANK, CHAIRMAN",541 SAINT CATHERINE DR,QUARRYVILLE,PA,17566,42,071,Lancaster County,42,39.85058,-76.142625,29540,"Lancaster, PA",1,N,N,4211,42100,42013,2023-2024
